name,latitude,longitude,datetime,windgust,windspeed,winddir,stations
calgary,51.045,-114.063,2022-10-29T20:00:00,33.5,14.1,230,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-29T21:00:00,22,12.8,222,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-10-29T22:00:00,38.9,12.9,200,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-29T23:00:00,22.3,9.3,173,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-30T00:00:00,25.6,11.8,197,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-10-30T01:00:00,40,8.1,169,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-30T02:00:00,57.2,9.5,221,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-30T03:00:00,16.6,5.8,226,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-10-30T04:00:00,31.3,10.6,173,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-30T05:00:00,35.3,11.4,193,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-30T06:00:00,20.5,9.9,312,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-10-30T07:00:00,46.1,9.1,241,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-30T08:00:00,50,9.4,128,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-30T09:00:00,14.4,21,243,"71877099999,CPST,71495099999,71526099999,71393099999,F2156,71235099999"
calgary,51.045,-114.063,2022-10-30T10:00:00,57.1,36.7,260,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-30T11:00:00,53.8,34.8,260,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-30T12:00:00,29.9,39.3,260,"71877099999,CPST,71495099999,71526099999,71393099999,F2156,71235099999"
calgary,51.045,-114.063,2022-10-30T13:00:00,31.5,16.1,227,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-30T14:00:00,51.9,16.2,201,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-30T15:00:00,23.8,11.8,191,"71877099999,CPST,71495099999,71526099999,71393099999,F2156,71235099999"
calgary,51.045,-114.063,2022-10-30T16:00:00,40.8,24.1,242,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-30T17:00:00,47.5,27.9,233,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-30T18:00:00,56.9,22.7,252,"71877099999,CPST,71495099999,71526099999,71393099999,F2156,71235099999"
calgary,51.045,-114.063,2022-10-30T19:00:00,37.8,21,263,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-30T20:00:00,35.7,20.5,248,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-30T21:00:00,62.3,28.1,233,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-10-30T22:00:00,42.1,31.8,229,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-30T23:00:00,40.4,27.2,231,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-31T00:00:00,33.8,23.3,240,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-10-31T01:00:00,35.7,19.2,13,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-31T02:00:00,33.5,10.5,23,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-31T03:00:00,28.8,8,75,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-10-31T04:00:00,21.2,8.1,78,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-31T05:00:00,15.1,5.5,104,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-31T06:00:00,16.2,5.1,133,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-10-31T07:00:00,15.1,6,94,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-31T08:00:00,17.6,7.1,92,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-31T09:00:00,17.3,6.1,97,"71877099999,CPST,71495099999,71526099999,71393099999,F2156,71235099999"
calgary,51.045,-114.063,2022-10-31T10:00:00,14,6.7,60,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-31T11:00:00,11.9,8.4,139,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-31T12:00:00,15.5,10.4,153,"71877099999,CPST,71495099999,71526099999,71393099999,F2156,71235099999"
calgary,51.045,-114.063,2022-10-31T13:00:00,18.7,17.6,180,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-31T14:00:00,31.8,19.4,172,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-31T15:00:00,19.8,18.4,166,"71877099999,CPST,71495099999,71526099999,71393099999,F2156,71235099999"
calgary,51.045,-114.063,2022-10-31T16:00:00,37.1,24.5,180,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-31T17:00:00,37.1,21.4,172,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-31T18:00:00,24.1,11.9,171,"71877099999,CPST,71495099999,71526099999,71393099999,F2156,71235099999"
calgary,51.045,-114.063,2022-10-31T19:00:00,27.7,12.2,161,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-31T20:00:00,35.3,6.9,161,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-31T21:00:00,9,6.3,180,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-10-31T22:00:00,33.5,7.7,219,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-10-31T23:00:00,31.3,8,213,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-01T00:00:00,4.7,14.5,339,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-11-01T01:00:00,37.1,13.1,355,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-01T02:00:00,33.5,12.5,354,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-01T03:00:00,19.1,15,350,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-11-01T04:00:00,36,26.9,352,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-01T05:00:00,37.4,13.2,354,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-01T06:00:00,37.1,15.6,342,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-11-01T07:00:00,38.9,15.6,338,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-01T08:00:00,33.5,17,340,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-01T09:00:00,32.4,14.7,340,"71877099999,CPST,71495099999,71526099999,71393099999,F2156,71235099999"
calgary,51.045,-114.063,2022-11-01T10:00:00,32.5,12,351,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-01T11:00:00,37.6,13.9,355,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-01T12:00:00,21.6,19.6,2,"71877099999,CPST,71495099999,71526099999,71393099999,F2156,71235099999"
calgary,51.045,-114.063,2022-11-01T13:00:00,36.5,18.7,2,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-01T14:00:00,35.4,21.7,4,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-01T15:00:00,25.6,19.7,1,"71877099999,CPST,71495099999,71526099999,71393099999,F2156,71235099999"
calgary,51.045,-114.063,2022-11-01T16:00:00,35.3,23.3,358,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-01T17:00:00,37.1,23.2,352,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-01T18:00:00,32.8,18.5,350,"71877099999,CPST,71495099999,71526099999,71393099999,F2156,71235099999"
calgary,51.045,-114.063,2022-11-01T19:00:00,38.3,21.7,338,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-01T20:00:00,34.3,21.3,338,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-01T21:00:00,38.5,22.8,334,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-11-01T22:00:00,40,22.3,331,"71877099999,71009099999,CPST,71495099999,71526099999,71235099999"
calgary,51.045,-114.063,2022-11-01T23:00:00,35.9,24.6,330,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-02T00:00:00,46.4,26.4,334,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-11-02T01:00:00,41.6,31.2,338,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-02T02:00:00,43.5,26.9,340,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-02T03:00:00,47.9,31,350,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-11-02T04:00:00,40.2,31.5,350,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-02T05:00:00,43.6,33.6,352,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-02T06:00:00,52.2,33.5,352,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-11-02T07:00:00,45.4,29.4,341,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-02T08:00:00,50.8,30.1,340,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-02T09:00:00,54,34.8,340,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999,E7122"
calgary,51.045,-114.063,2022-11-02T10:00:00,51.9,34,340,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-02T11:00:00,54.6,36.5,333,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-02T12:00:00,53.3,38.7,334,"71877099999,CPST,71495099999,71526099999,71393099999,F2156,71235099999"
calgary,51.045,-114.063,2022-11-02T13:00:00,51.2,35.6,340,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-02T14:00:00,45.4,33.7,330,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-02T15:00:00,47.5,35.8,334,"71877099999,CPST,71495099999,71526099999,71393099999,F2156,71235099999"
calgary,51.045,-114.063,2022-11-02T16:00:00,43.1,30.3,332,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-02T17:00:00,49.2,29.7,332,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-02T18:00:00,42.1,24,340,"71877099999,CPST,71495099999,71526099999,71393099999,F2156,71235099999"
calgary,51.045,-114.063,2022-11-02T19:00:00,43.2,19.4,340,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-02T20:00:00,43.4,20.4,343,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-02T21:00:00,33.5,24.9,352,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-11-02T22:00:00,33.7,19.3,349,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-02T23:00:00,33.5,20,338,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-03T00:00:00,15.5,9.8,322,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-11-03T01:00:00,11.5,11.6,324,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-03T02:00:00,27.7,5.7,312,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-03T03:00:00,5.8,5.8,286,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-11-03T04:00:00,15.5,6.5,29,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-03T05:00:00,9,7.1,241,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-03T06:00:00,4.7,7.2,203,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-11-03T07:00:00,9,5.9,204,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-03T08:00:00,11.2,9.7,197,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-03T09:00:00,6.1,9.4,199,"71877099999,CPST,71495099999,71526099999,71393099999,F2156,71235099999"
calgary,51.045,-114.063,2022-11-03T10:00:00,13,12.4,187,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-03T11:00:00,22,8.4,194,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-03T12:00:00,10.4,8.7,230,"71877099999,CPST,71495099999,71526099999,71393099999,F2156,71235099999"
calgary,51.045,-114.063,2022-11-03T13:00:00,27.8,10.3,236,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-03T14:00:00,27,10.1,187,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-03T15:00:00,7.6,10.1,204,"71877099999,CPST,71495099999,71526099999,71393099999,F2156,CYYC"
calgary,51.045,-114.063,2022-11-03T16:00:00,16.6,5.6,132,"71877099999,71009099999,CPST,71526099999,F2156,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-03T17:00:00,16.7,11.2,170,"71877099999,71009099999,CPST,71495099999,71526099999,F2156,CYYC"
calgary,51.045,-114.063,2022-11-03T18:00:00,4.7,8.4,195,"71877099999,CPST,71495099999,71526099999,71393099999,F2156,CYYC"
calgary,51.045,-114.063,2022-11-03T19:00:00,16.6,3.8,170,"71877099999,71009099999,CPST,71526099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-03T20:00:00,16,9.8,236,"71877099999,71009099999,CWXA,71526099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-03T21:00:00,6.1,6.2,151,"71877099999,71009099999,CPST,71526099999,71393099999,CYYC"
calgary,51.045,-114.063,2022-11-03T22:00:00,12.6,5.8,202,"71877099999,CPST,CWXA,71526099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-03T23:00:00,14,9.8,269,"71877099999,CPST,CWXA,71526099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-04T00:00:00,12.6,9.2,218,"71877099999,CPST,71526099999,71393099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-04T01:00:00,13,9.1,259,"71877099999,CWXA,CYBW,71526099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-04T02:00:00,14.8,4,248,"71877099999,CPST,CWXA,71526099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-04T03:00:00,6.8,6.7,242,"71877099999,CPST,71526099999,71393099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-04T04:00:00,35.3,10,229,"71877099999,CWXA,CYBW,71526099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-04T05:00:00,25.5,4.9,282,"71877099999,CWXA,CYBW,71526099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-04T06:00:00,7.2,5.4,138,"71877099999,CWXA,71526099999,71393099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-04T07:00:00,11.9,14.9,273,"71877099999,71009099999,CWXA,71526099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-04T08:00:00,30.9,22.2,269,"71877099999,71009099999,CWXA,71526099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-04T09:00:00,7.6,9.3,158,"71877099999,71009099999,CPST,71526099999,71393099999,F2156,CYYC"
calgary,51.045,-114.063,2022-11-04T10:00:00,9.3,9.3,171,"71877099999,71009099999,CPST,71526099999,F2156,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-04T11:00:00,10.6,9.3,190,"71877099999,71009099999,CPST,71526099999,F2156,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-04T12:00:00,7.9,9.2,209,"71877099999,71009099999,CWXA,71526099999,F2156,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-04T13:00:00,10.6,5.6,138,"71877099999,71009099999,CWXA,71526099999,F2156,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-04T14:00:00,15.1,11.4,163,"71877099999,71009099999,CWXA,71526099999,F2156,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-04T15:00:00,9.4,8,178,"71877099999,71009099999,CPST,71526099999,71393099999,F2156,CYYC"
calgary,51.045,-114.063,2022-11-04T16:00:00,19.3,11.3,141,"71877099999,71009099999,CPST,71526099999,F2156,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-04T17:00:00,21.2,9.5,179,"71877099999,71009099999,CPST,71526099999,F2156,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-04T18:00:00,4.7,5.6,179,"71877099999,71009099999,CPST,71526099999,71393099999,F2156,CYYC"
calgary,51.045,-114.063,2022-11-04T19:00:00,20.6,9.6,189,"71877099999,71009099999,CPST,71526099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-04T20:00:00,19.4,9.2,167,"71877099999,71009099999,CWXA,CYBW,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-04T21:00:00,5.4,10.7,162,"71877099999,71009099999,CWXA,71393099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-04T22:00:00,6.1,1.2,350,"71877099999,CWXA,CYBW,71232099999,71860099999,CYYC"
calgary,51.045,-114.063,2022-11-04T23:00:00,7.9,0.6,331,"71877099999,CWXA,CYBW,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T00:00:00,7.9,5.8,340,"71877099999,CWXA,71393099999,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T01:00:00,6.5,4.4,312,"71877099999,CWXA,CYBW,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T02:00:00,4.7,11.4,6,"71877099999,CWXA,CYBW,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T03:00:00,31.3,7.1,330,"71877099999,CWXA,71393099999,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T04:00:00,45.4,15.7,2,"71877099999,CWXA,CYBW,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T05:00:00,51.8,19.6,354,"71877099999,CWXA,CYBW,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T06:00:00,52.9,26.6,352,"71877099999,CWXA,71393099999,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T07:00:00,33.5,19.9,334,"71877099999,CWXA,CYBW,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T08:00:00,40.7,27.6,347,"71877099999,CWXA,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T09:00:00,50,31.9,350,"71877099999,CWXA,C8540,71393099999,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T10:00:00,47.4,36.4,343,"71877099999,CWXA,F2156,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T11:00:00,47.8,33.4,346,"71877099999,CWXA,CYBW,F2156,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T12:00:00,55.4,41.8,347,"71877099999,CWXA,71393099999,F2156,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T13:00:00,53.1,34.1,340,"71877099999,CWXA,CYBW,F2156,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T14:00:00,52,34.6,343,"71877099999,CWXA,CYBW,F2156,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T15:00:00,57.6,38.7,345,"71877099999,CWXA,71393099999,F2156,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T16:00:00,54.7,32.9,341,"71877099999,CWXA,CYBW,F2156,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T17:00:00,48.4,36.3,346,"71877099999,CWXA,F2156,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T18:00:00,50,33,348,"71877099999,CWXA,71393099999,F2156,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T19:00:00,39.4,24.5,340,"71877099999,CWXA,CYBW,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T20:00:00,47.9,28.5,339,"71877099999,CWXA,CYBW,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T21:00:00,50,31.3,346,"71877099999,CWXA,71393099999,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T22:00:00,39.3,27.5,350,"71877099999,CWXA,CYBW,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-05T23:00:00,35.3,22.6,343,"71877099999,CWXA,CYBW,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-06T00:00:00,39.6,25.6,350,"71877099999,CWXA,71393099999,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-06T01:00:00,38.5,19.6,340,"71877099999,CWXA,CYBW,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-06T01:00:00,36.7,19.6,341,"71877099999,CWXA,CYBW,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-06T02:00:00,35.3,23.1,345,"71877099999,CWXA,71393099999,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-06T03:00:00,29.5,17.9,341,"71877099999,CWXA,CYBW,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-06T04:00:00,34.2,22.2,334,"71877099999,CWXA,CYBW,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-06T05:00:00,31.7,26,347,"71877099999,CWXA,71393099999,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-06T06:00:00,30.2,20,340,"71877099999,CWXA,CYBW,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-06T07:00:00,29.2,15.9,333,"71877099999,CWXA,CYBW,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-06T08:00:00,28.8,16.9,342,"71877099999,CWXA,71393099999,F2156,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-06T09:00:00,26.3,15.3,340,"71877099999,CWXA,CYBW,F2156,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-06T10:00:00,21.6,15.8,350,"71877099999,CWXA,CYBW,F2156,71235099999,71232099999,CYYC"
calgary,51.045,-114.063,2022-11-06T11:00:00,17.6,20.2,356,"71877099999,CPST,71495099999,71526099999,71393099999,F2156,71235099999"
calgary,51.045,-114.063,2022-11-06T12:00:00,32.8,13.5,345,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-06T13:00:00,13,15.6,2,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-06T14:00:00,14,15.5,12,"71877099999,CPST,71495099999,71526099999,71393099999,F2156,71235099999"
calgary,51.045,-114.063,2022-11-06T15:00:00,13.7,12.4,4,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-06T16:00:00,14.8,17.6,37,"71877099999,CPST,71495099999,71526099999,F2156,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-06T17:00:00,17.3,15.7,34,"71877099999,CPST,71495099999,71526099999,71393099999,F2156,71235099999"
calgary,51.045,-114.063,2022-11-06T18:00:00,17.3,13.9,61,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-06T19:00:00,18.7,15.7,54,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-06T20:00:00,18.7,16,60,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-11-06T21:00:00,19.8,12.2,75,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-06T22:00:00,18,15.3,80,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-06T23:00:00,18.4,15.4,97,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-11-07T00:00:00,15.5,16.8,106,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-07T01:00:00,16.2,15.8,98,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-07T02:00:00,15.5,12.5,89,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-11-07T03:00:00,14,14.6,82,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-07T04:00:00,12.6,13.6,87,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
calgary,51.045,-114.063,2022-11-07T05:00:00,11.2,10.7,82,"71877099999,CPST,71495099999,71526099999,71393099999,71235099999"
calgary,51.045,-114.063,2022-11-07T06:00:00,12.6,11.8,68,"71877099999,CPST,71495099999,71526099999,71235099999,CYYC"
